2024-06-25 09:30:00-04:00,448.0299987792969,449.0,448.0299987792969,448.5050048828125,448.5050048828125,532600
2024-06-25 09:31:00-04:00,448.4949951171875,448.70001220703125,447.6700134277344,448.67999267578125,448.67999267578125,86550
2024-06-25 09:32:00-04:00,448.5,448.8399963378906,448.2149963378906,448.3949890136719,448.3949890136719,55141
2024-06-25 09:33:00-04:00,448.4049987792969,448.6971130371094,447.6099853515625,447.6099853515625,447.6099853515625,91086
2024-06-25 09:34:00-04:00,447.635009765625,447.8900146484375,447.0,447.71990966796875,447.71990966796875,109933
2024-06-25 09:35:00-04:00,447.5799865722656,448.0450134277344,447.3699951171875,447.3699951171875,447.3699951171875,65119
2024-06-25 09:36:00-04:00,447.4549865722656,448.3550109863281,447.4549865722656,448.3500061035156,448.3500061035156,60254
2024-06-25 09:37:00-04:00,448.2699890136719,448.2699890136719,447.17999267578125,447.3599853515625,447.3599853515625,57308
2024-06-25 09:38:00-04:00,447.3550109863281,447.5400085449219,447.090087890625,447.30999755859375,447.30999755859375,31242
2024-06-25 09:39:00-04:00,447.2300109863281,447.5899963378906,446.8800048828125,447.5899963378906,447.5899963378906,55068
2024-06-25 09:40:00-04:00,447.55499267578125,447.6099853515625,446.9100036621094,447.0,447.0,62237
2024-06-25 09:41:00-04:00,447.04510498046875,447.05999755859375,446.75,446.9200134277344,446.9200134277344,38825
2024-06-25 09:42:00-04:00,446.91290283203125,447.2200012207031,446.8982849121094,446.9800109863281,446.9800109863281,47733
2024-06-25 09:43:00-04:00,446.989990234375,447.589111328125,446.9599914550781,447.3299865722656,447.3299865722656,47411
2024-06-25 09:44:00-04:00,447.30499267578125,447.45001220703125,446.79998779296875,447.0199890136719,447.0199890136719,31617
2024-06-25 09:45:00-04:00,446.92999267578125,447.5400085449219,446.8999938964844,447.44000244140625,447.44000244140625,28516
2024-06-25 09:46:00-04:00,447.56689453125,448.1000061035156,447.510009765625,448.05999755859375,448.05999755859375,57525
2024-06-25 09:47:00-04:00,448.07501220703125,448.20001220703125,447.7576904296875,448.1549987792969,448.1549987792969,43279
2024-06-25 09:48:00-04:00,448.1300048828125,448.54998779296875,448.0199890136719,448.0199890136719,448.0199890136719,54683
2024-06-25 09:49:00-04:00,448.07000732421875,448.1499938964844,447.6050109863281,447.75,447.75,20708
2024-06-25 09:50:00-04:00,447.760009765625,448.010009765625,447.7349853515625,447.9200134277344,447.9200134277344,18369
2024-06-25 09:51:00-04:00,447.8299865722656,448.0163879394531,447.7950134277344,448.0163879394531,448.0163879394531,28273
2024-06-25 09:52:00-04:00,447.9700012207031,448.0,447.42999267578125,447.489990234375,447.489990234375,19423
2024-06-25 09:53:00-04:00,447.6199951171875,447.8299865722656,447.3599853515625,447.559814453125,447.559814453125,17561
2024-06-25 09:54:00-04:00,447.5190124511719,447.7699890136719,447.4800109863281,447.7699890136719,447.7699890136719,18722
2024-06-25 09:55:00-04:00,447.70001220703125,447.81500244140625,447.6099853515625,447.7590026855469,447.7590026855469,12881
2024-06-25 09:56:00-04:00,447.8799133300781,448.0199890136719,447.7699890136719,447.97509765625,447.97509765625,30695
2024-06-25 09:57:00-04:00,447.92999267578125,448.0849914550781,447.8999938964844,447.95001220703125,447.95001220703125,46314
2024-06-25 09:58:00-04:00,447.9599914550781,448.0320129394531,447.510009765625,447.55999755859375,447.55999755859375,45847
2024-06-25 09:59:00-04:00,447.57000732421875,447.79998779296875,447.5299987792969,447.6449890136719,447.6449890136719,30661
2024-06-25 10:00:00-04:00,447.6449890136719,447.86248779296875,447.5299987792969,447.6050109863281,447.6050109863281,51493
2024-06-25 10:01:00-04:00,447.6499938964844,447.67999267578125,447.2699890136719,447.2699890136719,447.2699890136719,44271
2024-06-25 10:02:00-04:00,447.2900085449219,447.5799865722656,447.2200012207031,447.30999755859375,447.30999755859375,32435
2024-06-25 10:03:00-04:00,447.2950134277344,447.510009765625,446.92999267578125,447.135009765625,447.135009765625,36583
2024-06-25 10:04:00-04:00,447.0,447.5400085449219,446.9700012207031,447.485595703125,447.485595703125,36630
2024-06-25 10:05:00-04:00,447.4849853515625,448.0,447.4599914550781,447.9700012207031,447.9700012207031,36916
2024-06-25 10:06:00-04:00,447.9800109863281,448.2900085449219,447.8999938964844,448.19000244140625,448.19000244140625,31996
2024-06-25 10:07:00-04:00,448.22979736328125,448.3800048828125,448.1499938964844,448.181884765625,448.181884765625,25782
2024-06-25 10:08:00-04:00,448.1600036621094,448.2445068359375,448.010009765625,448.07501220703125,448.07501220703125,18892
2024-06-25 10:09:00-04:00,448.1000061035156,448.25,447.8399963378906,448.25,448.25,46361
2024-06-25 10:10:00-04:00,448.2025146484375,448.3500061035156,448.1700134277344,448.25,448.25,35291
2024-06-25 10:11:00-04:00,448.29998779296875,448.5,448.2950134277344,448.4599914550781,448.4599914550781,20872
2024-06-25 10:12:00-04:00,448.489990234375,448.5799865722656,448.32611083984375,448.489990234375,448.489990234375,30539
2024-06-25 10:13:00-04:00,448.5400085449219,449.05999755859375,448.5400085449219,448.9800109863281,448.9800109863281,45862
2024-06-25 10:14:00-04:00,448.9800109863281,449.0,448.6401062011719,448.8450012207031,448.8450012207031,32452
2024-06-25 10:15:00-04:00,448.8500061035156,448.92999267578125,448.739990234375,448.8900146484375,448.8900146484375,20655
2024-06-25 10:16:00-04:00,448.8999938964844,448.9599914550781,448.7672119140625,448.80010986328125,448.80010986328125,23435
2024-06-25 10:17:00-04:00,448.79998779296875,448.92999267578125,448.6199951171875,448.9200134277344,448.9200134277344,35705
